tax_id,rank,name,spades_reads,megahit_reads,total_reads,detection,agreement_ratio
2070181,S1,Faecalibacterium phage FP_Brigit,2.0,0.0,2.0,SPAdes only,
2733194,G,Mementomorivirus,2.0,0.0,2.0,SPAdes only,
3060302,S,Megavirus powaiense,2.0,0.0,2.0,SPAdes only,
1537091,S1,Edwardsiella phage GF-2,2.0,0.0,2.0,SPAdes only,
3050260,S,Varicellovirus cervidalpha2,2.0,0.0,2.0,SPAdes only,
2948828,G,Mosugukvirus,2.0,0.0,2.0,SPAdes only,
2956206,S,Mosugukvirus pm2,2.0,0.0,2.0,SPAdes only,
548914,S,Elephant endotheliotropic herpesvirus 4,2.0,0.0,2.0,SPAdes only,
548689,G,Proboscivirus,2.0,0.0,2.0,SPAdes only,
2560409,S,Gofduovirus GF2,2.0,0.0,2.0,SPAdes only,
365327,S1,Cervid alphaherpesvirus 2,2.0,0.0,2.0,SPAdes only,
10379,G,Rhadinovirus,2.0,0.0,2.0,SPAdes only,
548688,G,Percavirus,2.0,0.0,2.0,SPAdes only,
2560141,G,Gofduovirus,2.0,0.0,2.0,SPAdes only,
3060177,S,Magiavirus magia,2.0,0.0,2.0,SPAdes only,
2767577,S1,Burkholderia phage Magia,2.0,0.0,2.0,SPAdes only,
180230,S1,Cyprinid herpesvirus 3,2.0,0.0,2.0,SPAdes only,
3050271,S,Cyvirus cyprinidallo3,2.0,0.0,2.0,SPAdes only,
3044698,G,Cyvirus,2.0,0.0,2.0,SPAdes only,
1982086,G,Laroyevirus,2.0,0.0,2.0,SPAdes only,
1842663,S1,Powai lake megavirus,2.0,0.0,2.0,SPAdes only,
1128137,S,Moumouvirus moumou,2.0,0.0,2.0,SPAdes only,
2024295,S1,Mycobacterium phage Kimona,2.0,0.0,2.0,SPAdes only,
2956059,S,Kimonavirus kimona,2.0,0.0,2.0,SPAdes only,
2948784,G,Kimonavirus,2.0,0.0,2.0,SPAdes only,
12657,S1,Equid gammaherpesvirus 2,2.0,0.0,2.0,SPAdes only,
3050281,S,Percavirus equidgamma2,2.0,0.0,2.0,SPAdes only,
1921704,G,Tegunavirus,2.0,0.0,2.0,SPAdes only,
1269028,S1,Acanthamoeba polyphaga moumouvirus,2.0,0.0,2.0,SPAdes only,
2836091,S1,Arthrobacter phage SilentRX,2.0,0.0,2.0,SPAdes only,
3433590,S,Yvonnevirus yvonnetastic,2.0,0.0,2.0,SPAdes only,
1076136,S,Fromanvirus perseus,2.0,0.0,2.0,SPAdes only,
1211644,S,Shapirovirus swift,2.0,0.0,2.0,SPAdes only,
2927984,S1,Caulobacter phage CcrSwift,2.0,0.0,2.0,SPAdes only,
335797,S,Burkholderia phage KS9,2.0,0.0,2.0,SPAdes only,
2881400,S1,Burkholderia phage phi644-2,2.0,0.0,2.0,SPAdes only,
431891,S,Stanholtvirus sv6442,2.0,0.0,2.0,SPAdes only,
2956477,S,Sukkupivirus sukkupi,2.0,0.0,2.0,SPAdes only,
2653747,S1,Gordonia phage Sukkupi,2.0,0.0,2.0,SPAdes only,
1982881,G,Arequatrovirus,2.0,0.0,2.0,SPAdes only,
3044714,G,Faustvirus,2.0,0.0,2.0,SPAdes only,
2922996,S1,Mycobacterium phage Perseus,2.0,0.0,2.0,SPAdes only,
2759720,S1,Ralstonia phage Cimandef,2.0,0.0,2.0,SPAdes only,
2846040,S,Cimandefvirus cimandef,2.0,0.0,2.0,SPAdes only,
1934252,S,Lederbergvirus BTP1,2.0,0.0,2.0,SPAdes only,
2948802,G,Lilmcdreamyvirus,2.0,0.0,2.0,SPAdes only,
1649240,S1,Escherichia phage pro483,2.0,0.0,2.0,SPAdes only,
2948765,G,Imvubuvirus,2.0,0.0,2.0,SPAdes only,
2946813,G,Avocadovirus,2.0,0.0,2.0,SPAdes only,
3427564,S,Bosavirus Axl1,2.0,0.0,2.0,SPAdes only,
2909581,S1,Stenotrophomonas phage vB_SmaS-AXL_1,2.0,0.0,2.0,SPAdes only,
2560459,S,Peduovirus pro483,2.0,0.0,2.0,SPAdes only,
1352227,S,Ralstonia phage RSS30,2.0,0.0,2.0,SPAdes only,
2955990,S,Imvubuvirus imvubu,2.0,0.0,2.0,SPAdes only,
2686233,S1,Mycobacterium phage Imvubu,2.0,0.0,2.0,SPAdes only,
2652422,S1,Mycobacterium phage LilMcDreamy,2.0,0.0,2.0,SPAdes only,
3047352,S,Alphabaculovirus agipsilonis,2.0,0.0,2.0,SPAdes only,
208013,S1,Agrotis ipsilon multiple nucleopolyhedrovirus,2.0,0.0,2.0,SPAdes only,
2732533,O,Zurhausenvirales,2.0,0.0,2.0,SPAdes only,
2948640,G,Bristolvirus,2.0,0.0,2.0,SPAdes only,
2956123,S,Lilmcdreamyvirus lilmcdreamy,2.0,0.0,2.0,SPAdes only,
318843,S1,Almpiwar virus,2.0,0.0,2.0,SPAdes only,
2006134,S,Bixzunavirus Bxz1,2.0,0.0,2.0,SPAdes only,
1327936,S1,Mycobacterium phage Gizmo,2.0,0.0,2.0,SPAdes only,
2732980,G,Felsduovirus,2.0,0.0,2.0,SPAdes only,
2560751,S,Eneladusvirus BF,2.0,0.0,2.0,SPAdes only,
1962671,S1,Serratia phage BF,2.0,0.0,2.0,SPAdes only,
10509,G,Mastadenovirus,2.0,0.0,2.0,SPAdes only,
2656551,S1,Microbacterium phage Megan,2.0,0.0,2.0,SPAdes only,
2079257,S,Aresaunavirus RsoM1USA,2.0,0.0,2.0,SPAdes only,
2732972,G,Aresaunavirus,2.0,0.0,2.0,SPAdes only,
3430775,S,Meganvirus megan,2.0,0.0,2.0,SPAdes only,
3152962,G,Meganvirus,2.0,0.0,2.0,SPAdes only,
2734121,S,Neptunevirus srim18,2.0,0.0,2.0,SPAdes only,
2733117,G,Neptunevirus,2.0,0.0,2.0,SPAdes only,
1278479,S1,Cyanophage S-RIM32,2.0,0.0,2.0,SPAdes only,
2955536,S,Bristolvirus rhodeisland,2.0,0.0,2.0,SPAdes only,
1985692,G,Sripuvirus,2.0,0.0,2.0,SPAdes only,
1985693,S,Sripuvirus almpiwar,2.0,0.0,2.0,SPAdes only,
2991867,S1,Ralstonia phage RsoM1USA,2.0,0.0,2.0,SPAdes only,
1984786,G,Elvirus,2.0,0.0,2.0,SPAdes only,
1432428,S1,Burkholderia phage Bp-AMP1,2.0,0.0,2.0,SPAdes only,
1168548,S,Salmonella phage vB_SemP_Emek,2.0,0.0,2.0,SPAdes only,
2733589,S,Ampunavirus BpAMP1,2.0,0.0,2.0,SPAdes only,
1984787,S,Elvirus EL,2.0,0.0,2.0,SPAdes only,
273133,S1,Pseudomonas phage EL,2.0,0.0,2.0,SPAdes only,
2914024,S1,Yersinia phage vB_YenM_324,2.0,0.0,2.0,SPAdes only,
3060747,S,Tresduoquattuorvirus YenM324,2.0,0.0,2.0,SPAdes only,
3044847,G,Tresduoquattuorvirus,2.0,0.0,2.0,SPAdes only,
340907,S1,Papiine alphaherpesvirus 2,1.0,0.0,1.0,SPAdes only,
3050305,S,Simplexvirus macacinealpha1,1.0,0.0,1.0,SPAdes only,
10298,S1,Human alphaherpesvirus 1,1.0,0.0,1.0,SPAdes only,
10325,S1,Macacine alphaherpesvirus 1,1.0,0.0,1.0,SPAdes only,
3050336,S,Simplexvirus papiinealpha2,1.0,0.0,1.0,SPAdes only,
3044816,G,Seahorsevirus,1.0,0.0,1.0,SPAdes only,
2169651,G,Anatolevirus,1.0,0.0,1.0,SPAdes only,
3060691,S,Seahorsevirus seahorse,1.0,0.0,1.0,SPAdes only,
173566,S,Equid herpesvirus 6,1.0,0.0,1.0,SPAdes only,
3050322,S,Varicellovirus monodontidalpha1,1.0,0.0,1.0,SPAdes only,
2560599,S1,Monodontid alphaherpesvirus 1,1.0,0.0,1.0,SPAdes only,
1913655,S,Karamvirus pg7,1.0,0.0,1.0,SPAdes only,
1455074,S1,Enterobacter phage PG7,1.0,0.0,1.0,SPAdes only,
1434720,S2,Beluga whale alphaherpesvirus 1,1.0,0.0,1.0,SPAdes only,
2662136,S1,Vibrio phage Seahorse,1.0,0.0,1.0,SPAdes only,
1897531,S1,Propionibacterium phage Anatole,1.0,0.0,1.0,SPAdes only,
2169704,S,Anatolevirus anatole,1.0,0.0,1.0,SPAdes only,
2099444,S1,Microbacterium phage Pikmin,1.0,0.0,1.0,SPAdes only,
3050138,S,Simplexvirus atelinealpha1,1.0,0.0,1.0,SPAdes only,
35243,S1,Ateline alphaherpesvirus 1,1.0,0.0,1.0,SPAdes only,
2560596,S,Pikminvirus pikmin,1.0,0.0,1.0,SPAdes only,
2560203,G,Pikminvirus,1.0,0.0,1.0,SPAdes only,
2907833,S1,Mycobacterium phage Corndog,1.0,0.0,1.0,SPAdes only,
3050292,S,Simplexvirus humanalpha1,1.0,0.0,1.0,SPAdes only,
205875,S,Corndogvirus corndog,1.0,0.0,1.0,SPAdes only,
1623285,G,Corndogvirus,1.0,0.0,1.0,SPAdes only,
2027905,S1,Rhodococcus phage Trina,1.0,0.0,1.0,SPAdes only,
3044786,G,Pavtokvirus,1.0,0.0,1.0,SPAdes only,
2560221,G,Samunavirus,1.0,0.0,1.0,SPAdes only,
2560683,S,Samunavirus SM1,1.0,0.0,1.0,SPAdes only,
1772332,S1,Pseudomonas phage SM1,1.0,0.0,1.0,SPAdes only,
3044777,G,Northamptonvirus,1.0,0.0,1.0,SPAdes only,
3060523,S,Pavtokvirus PEp14,1.0,0.0,1.0,SPAdes only,
1131315,S1,Erwinia phage PEp14,1.0,0.0,1.0,SPAdes only,
2560250,G,Vieuvirus,1.0,0.0,1.0,SPAdes only,
3044685,G,Certevirus,1.0,0.0,1.0,SPAdes only,
3059855,S,Certevirus C23,1.0,0.0,1.0,SPAdes only,
2894356,S1,Pantoea phage PdC23,1.0,0.0,1.0,SPAdes only,
2560492,S,Eyrevirus eyre,1.0,0.0,1.0,SPAdes only,
194699,S,Rauchvirus BPP1,1.0,0.0,1.0,SPAdes only,
2885909,S1,Bordetella phage BPP-1,1.0,0.0,1.0,SPAdes only,
1982566,G,Tankvirus,1.0,0.0,1.0,SPAdes only,
1982567,S,Tankvirus tank,1.0,0.0,1.0,SPAdes only,
1772319,S1,Arthrobacter phage Tank,1.0,0.0,1.0,SPAdes only,
2560129,G,Eyrevirus,1.0,0.0,1.0,SPAdes only,
1887646,S1,Gordonia phage Eyre,1.0,0.0,1.0,SPAdes only,
1527493,S1,Mycobacterium phage Sparky,1.0,0.0,1.0,SPAdes only,
2560245,G,Unahavirus,1.0,0.0,1.0,SPAdes only,
2843459,G,Sparkyvirus,1.0,0.0,1.0,SPAdes only,
2845655,S,Sparkyvirus sparky,1.0,0.0,1.0,SPAdes only,
2948935,G,Tsukubavirus,1.0,0.0,1.0,SPAdes only,
2942676,O,Kirjokansivirales,1.0,0.0,1.0,SPAdes only,
3428804,S,Footloosevirus footloose,1.0,0.0,1.0,SPAdes only,
2836048,S1,Microbacterium phage Footloose,1.0,0.0,1.0,SPAdes only,
2946818,G,Beejeyvirus,1.0,0.0,1.0,SPAdes only,
3426661,S,Beejeyvirus bagaejinnorense,1.0,0.0,1.0,SPAdes only,
2955413,S1,Beejeyvirus BJ1,1.0,0.0,1.0,SPAdes only,
416419,S2,Halorubrum virus BJ1,1.0,0.0,1.0,SPAdes only,
3152509,G,Ignaciovirus,1.0,0.0,1.0,SPAdes only,
3152965,G,Footloosevirus,1.0,0.0,1.0,SPAdes only,
2560214,G,Rimavirus,1.0,0.0,1.0,SPAdes only,
2956560,S,Tsukubavirus XPV1,1.0,0.0,1.0,SPAdes only,
2099860,S1,Xanthomonas phage XPV1,1.0,0.0,1.0,SPAdes only,
2843425,G,Muldoonvirus,1.0,0.0,1.0,SPAdes only,
2846182,S,Muldoonvirus muldoon,1.0,0.0,1.0,SPAdes only,
2601678,S1,Serratia phage Muldoon,1.0,0.0,1.0,SPAdes only,
2560242,G,Trinavirus,1.0,0.0,1.0,SPAdes only,
2560705,S,Trinavirus trina,1.0,0.0,1.0,SPAdes only,
2601695,S1,Streptomyces phage Zuko,1.0,0.0,1.0,SPAdes only,
2844258,S,Peduovirus magyaro,1.0,0.0,1.0,SPAdes only,
2939038,S,Peduovirus STYP1,1.0,0.0,1.0,SPAdes only,
2939039,S1,Salmonella phage STYP1,1.0,0.0,1.0,SPAdes only,
2748235,S1,Zaliv Terpeniya virus,1.0,0.0,1.0,SPAdes only,
3052809,S,Uukuvirus tyulenyense,1.0,0.0,1.0,SPAdes only,
2734594,G,Uukuvirus,1.0,0.0,1.0,SPAdes only,
3060742,S,Tigrvirus BP822,1.0,0.0,1.0,SPAdes only,
2914172,S1,Burkholderia phage PhiBP82.2,1.0,0.0,1.0,SPAdes only,
370623,S,Streptomyces phage mu1/6,1.0,0.0,1.0,SPAdes only,
1922862,S1,Hubei coleoptera virus 3,1.0,0.0,1.0,SPAdes only,
2845706,S,Ollusvirus coleopteri,1.0,0.0,1.0,SPAdes only,
2842921,G,Ollusvirus,1.0,0.0,1.0,SPAdes only,
12336,S,Clostridium phage c-st,1.0,0.0,1.0,SPAdes only,
2499407,O,Jingchuvirales,1.0,0.0,1.0,SPAdes only,
3044674,G,Biavirus,1.0,0.0,1.0,SPAdes only,
3059777,S,Biavirus raunefjordenense,1.0,0.0,1.0,SPAdes only,
2681594,S1,Escherichia phage P2,1.0,0.0,1.0,SPAdes only,
2844222,S,Peduovirus P24E6b,1.0,0.0,1.0,SPAdes only,
2736197,S1,Yersinia phage vB_YpM_22,1.0,0.0,1.0,SPAdes only,
1247379,S1,Moumouvirus goulette,1.0,0.0,1.0,SPAdes only,
1923695,S,Wuhan coneheads virus 1,1.0,0.0,1.0,SPAdes only,
253702,S1,Opuntia virus X,1.0,0.0,1.0,SPAdes only,
3433833,S,Potexvirus ecsopuntiae,1.0,0.0,1.0,SPAdes only,
12176,G,Potexvirus,1.0,0.0,1.0,SPAdes only,
675063,O,Tymovirales,1.0,0.0,1.0,SPAdes only,
3080760,S,Moumouvirus goulettemassiliense,1.0,0.0,1.0,SPAdes only,
1708572,S2,hepatovirus B1,1.0,0.0,1.0,SPAdes only,
1987123,S1,Hepatovirus B,1.0,0.0,1.0,SPAdes only,
3429213,S,Hepatovirus bephopi,1.0,0.0,1.0,SPAdes only,
12091,G,Hepatovirus,1.0,0.0,1.0,SPAdes only,
2955374,S,Aptresvirus AP3,1.0,0.0,1.0,SPAdes only,
1636201,S1,Burkholderia phage AP3,1.0,0.0,1.0,SPAdes only,
1499987,S1,Prymnesium kappa virus,1.0,0.0,1.0,SPAdes only,
1089121,S,Mycobacterium phage Dori,1.0,0.0,1.0,SPAdes only,
1513458,G,Marseillevirus,1.0,0.0,1.0,SPAdes only,
3060000,S,Firavirus YenM4218,1.0,0.0,1.0,SPAdes only,
1826170,S,Tokyovirus A1,1.0,0.0,1.0,SPAdes only,
1285600,S1,Nile crocodilepox virus,1.0,0.0,1.0,SPAdes only,
3428121,S,Crocodylidpoxvirus nilecrocodilepox,1.0,0.0,1.0,SPAdes only,
1285599,G,Crocodylidpoxvirus,1.0,0.0,1.0,SPAdes only,
28874,S1,Volepox virus,1.0,0.0,1.0,SPAdes only,
3431488,S,Orthopoxvirus volepox,1.0,0.0,1.0,SPAdes only,
10242,G,Orthopoxvirus,1.0,0.0,1.0,SPAdes only,
10258,S1,Orf virus,1.0,0.0,1.0,SPAdes only,
3431389,S,Parapoxvirus orf,1.0,0.0,1.0,SPAdes only,
2918926,S1,Yersinia phage vB_YenM_42.18,1.0,0.0,1.0,SPAdes only,
3044662,G,Arsenicumvirus,1.0,0.0,1.0,SPAdes only,
3059738,S,Arsenicumvirus M163,1.0,0.0,1.0,SPAdes only,
2866684,S1,Shewanella phage vB_SspM_M16-3,1.0,0.0,1.0,SPAdes only,
1586715,S,Yellowstone lake phycodnavirus 3,1.0,0.0,1.0,SPAdes only,
3044716,G,Firavirus,1.0,0.0,1.0,SPAdes only,
2732973,G,Baylorvirus,1.0,0.0,1.0,SPAdes only,
2170002,S1,Simian mastadenovirus I,1.0,0.0,1.0,SPAdes only,
1109711,S,Nocardia phage NBR1,1.0,0.0,1.0,SPAdes only,
1524882,S,Sinorhizobium phage phiLM21,1.0,0.0,1.0,SPAdes only,
929833,S,Rhizobium phage RR1-A,1.0,0.0,1.0,SPAdes only,
423476,S,Streptococcus phage phi3396,1.0,0.0,1.0,SPAdes only,
2604330,S1,Southern Psittacara leucophthalmus aviadenovirus,1.0,0.0,1.0,SPAdes only,
2955388,S,Aviadenovirus leucophthalmi,1.0,0.0,1.0,SPAdes only,
2848082,S2,simian adenovirus 55,1.0,0.0,1.0,SPAdes only,
3241427,S,Mastadenovirus flavi,1.0,0.0,1.0,SPAdes only,
1647468,S1,Salmonella phage SEN8,1.0,0.0,1.0,SPAdes only,
1962299,S1,Simian mastadenovirus B,1.0,0.0,1.0,SPAdes only,
10491,G,Chloriridovirus,1.0,0.0,1.0,SPAdes only,
3427925,S,Chloriridovirus simulium2,1.0,0.0,1.0,SPAdes only,
1301280,S1,Invertebrate iridovirus 25,1.0,0.0,1.0,SPAdes only,
3241429,S,Mastadenovirus longumcaudae,1.0,0.0,1.0,SPAdes only,
2734064,S,Felsduovirus SEN8,1.0,0.0,1.0,SPAdes only,
10679,S,Peduovirus P2,1.0,0.0,1.0,SPAdes only,
2956278,S,Peduovirus YPM22,1.0,0.0,1.0,SPAdes only,
3050311,S,Lymphocryptovirus macacinegamma10,1.0,0.0,1.0,SPAdes only,
2560569,S1,macacine gammaherpesvirus 10,1.0,0.0,1.0,SPAdes only,
1282967,S1,Haloarcula hispanica virus PH1,1.0,0.0,1.0,SPAdes only,
2955317,S,Alphasphaerolipovirus pinkense,1.0,0.0,1.0,SPAdes only,
1156719,S1,Halorubrum pleomorphic virus 2,1.0,0.0,1.0,SPAdes only,
2747320,S,Alphapleolipovirus thailandense,1.0,0.0,1.0,SPAdes only,
1911604,G,Alphapleolipovirus,1.0,0.0,1.0,SPAdes only,
2024309,S1,Shigella phage Sf24,1.0,0.0,1.0,SPAdes only,
2560761,S,Tequatrovirus sf24,1.0,0.0,1.0,SPAdes only,
66284,S,Shigella phage SfII,1.0,0.0,1.0,SPAdes only,
2732451,O,Haloruvirales,1.0,0.0,1.0,SPAdes only,
929834,S,Rhizobium phage RR1-B,1.0,0.0,1.0,SPAdes only,
2844218,S,Peduovirus P22H4,1.0,0.0,1.0,SPAdes only,
2842996,G,Quwivirus,1.0,0.0,1.0,SPAdes only,
3050362,S,Quwivirus tupaiidbeta1,1.0,0.0,1.0,SPAdes only,
10397,S1,Tupaiid betaherpesvirus 1,1.0,0.0,1.0,SPAdes only,
3050313,S,Rhadinovirus macacinegamma12,1.0,0.0,1.0,SPAdes only,
2560571,S1,macacine gammaherpesvirus 12,1.0,0.0,1.0,SPAdes only,
123630,S2,Macaca nemestrina rhadinovirus 2,1.0,0.0,1.0,SPAdes only,
3050315,S,Rhadinovirus macacinegamma5,1.0,0.0,1.0,SPAdes only,
154334,S1,Macacine gammaherpesvirus 5,1.0,0.0,1.0,SPAdes only,
10375,G,Lymphocryptovirus,1.0,0.0,1.0,SPAdes only,
1887216,S1,Bos taurus papillomavirus 18,1.0,0.0,1.0,SPAdes only,
2169879,S,Dyokappapapillomavirus 4,1.0,0.0,1.0,SPAdes only,
1128424,S1,Helicoverpa zea nudivirus 2,1.0,0.0,1.0,SPAdes only,
3052000,S,Betanudivirus hezeae,1.0,0.0,1.0,SPAdes only,
1511854,G,Betanudivirus,1.0,0.0,1.0,SPAdes only,
432587,S1,Gryllus bimaculatus nudivirus,1.0,0.0,1.0,SPAdes only,
3047860,S,Alphanudivirus grybimaculati,1.0,0.0,1.0,SPAdes only,
1511853,G,Alphanudivirus,1.0,0.0,1.0,SPAdes only,
1070315,S1,Hyposidra talaca nucleopolyhedrovirus,1.0,0.0,1.0,SPAdes only,
3048150,S,Alphabaculovirus hytalacae,1.0,0.0,1.0,SPAdes only,
2933796,S1,Olene mendosa nucleopolyhedrovirus,1.0,0.0,1.0,SPAdes only,
3059714,S,Alphabaculovirus olmendosae,1.0,0.0,1.0,SPAdes only,
161494,S1,Antheraea pernyi nucleopolyhedrovirus,1.0,0.0,1.0,SPAdes only,
3047366,S,Alphabaculovirus anpernyi,1.0,0.0,1.0,SPAdes only,
1868596,S,Pseudomonas phage MD8,1.0,0.0,1.0,SPAdes only,
447897,S,Mythimna unipuncta nucleopolyhedrovirus,1.0,0.0,1.0,SPAdes only,
2315721,S1,Spodoptera eridania nucleopolyhedrovirus,1.0,0.0,1.0,SPAdes only,
3078442,S,Alphabaculovirus speridaniae,1.0,0.0,1.0,SPAdes only,
1775140,S,Bacillus phage vB_BhaS-171,1.0,0.0,1.0,SPAdes only,
3425038,G,Alphafilamentovirus,1.0,0.0,1.0,SPAdes only,
1327037,S,Croceibacter phage P2559Y,1.0,0.0,1.0,SPAdes only,
1513238,G,Dyokappapapillomavirus,1.0,0.0,1.0,SPAdes only,
2847277,S1,Rusa timorensis papillomavirus 1,1.0,0.0,1.0,SPAdes only,
2170237,S,Treisthetapapillomavirus 1,1.0,0.0,1.0,SPAdes only,
2169616,G,Treisthetapapillomavirus,1.0,0.0,1.0,SPAdes only,
1573458,S,Pseudomonas phage PS-1,1.0,0.0,1.0,SPAdes only,
1391456,S,Phormidium phage MIS-PhV1B,1.0,0.0,1.0,SPAdes only,
1977402,S,Inovirus M13,1.0,0.0,1.0,SPAdes only,
3426192,S,Alphafilamentovirus leboulardi,1.0,0.0,1.0,SPAdes only,
10861,G,Inovirus,1.0,0.0,1.0,SPAdes only,
2874886,S,Klebsiella phage VLCpiS13b,1.0,0.0,1.0,SPAdes only,
1567012,S,Clostridium phage phiCT453A,1.0,0.0,1.0,SPAdes only,
1032474,S,Betaguttavirus kodakarajimaense,1.0,0.0,1.0,SPAdes only,
1298634,G,Betaguttavirus,1.0,0.0,1.0,SPAdes only,
552509,S1,Leptopilina boulardi filamentous virus,1.0,0.0,1.0,SPAdes only,
542959,G,Rauchvirus,1.0,0.0,1.0,SPAdes only,
2946795,G,Aminayvirus,1.0,0.0,1.0,SPAdes only,
3060830,S,Zukovirus zuko,1.0,0.0,1.0,SPAdes only,
2948800,G,Leonardvirus,1.0,0.0,1.0,SPAdes only,
2656540,S1,Gordonia phage MelBins,1.0,0.0,1.0,SPAdes only,
2948963,G,Zitchvirus,1.0,0.0,1.0,SPAdes only,
2956712,S,Zitchvirus zipp,1.0,0.0,1.0,SPAdes only,
2591212,S1,Gordonia phage Zipp,1.0,0.0,1.0,SPAdes only,
2956689,S,Wizardvirus mutzi,1.0,0.0,1.0,SPAdes only,
2500789,S1,Gordonia phage Mutzi,1.0,0.0,1.0,SPAdes only,
2948801,G,Lilbeanievirus,1.0,0.0,1.0,SPAdes only,
2956122,S,Lilbeanievirus lilbeanie,1.0,0.0,1.0,SPAdes only,
2794947,S1,Gordonia phage Lilbeanie,1.0,0.0,1.0,SPAdes only,
2927985,S1,Caulobacter phage phiCbK,1.0,0.0,1.0,SPAdes only,
1204537,S,Shapirovirus cbk,1.0,0.0,1.0,SPAdes only,
1211642,S,Caulobacter virus Magneto,1.0,0.0,1.0,SPAdes only,
1211641,S,Caulobacter virus Karma,1.0,0.0,1.0,SPAdes only,
1147154,S1,Escherichia phage mEpX2,1.0,0.0,1.0,SPAdes only,
2169928,S,Shamshuipovirus mEpX2,1.0,0.0,1.0,SPAdes only,
1873889,S,Mycobacterium phage Makemake,1.0,0.0,1.0,SPAdes only,
1718171,S,Mycobacterium phage Pari,1.0,0.0,1.0,SPAdes only,
1458724,S,Mycobacterium phage Alsfro,1.0,0.0,1.0,SPAdes only,
1097754,S,Fromanvirus saintus,1.0,0.0,1.0,SPAdes only,
2923007,S1,Mycobacterium phage Saintus,1.0,0.0,1.0,SPAdes only,
1225862,S,Fromanvirus rebeuca,1.0,0.0,1.0,SPAdes only,
2927991,S1,Mycobacterium phage Rebeuca,1.0,0.0,1.0,SPAdes only,
2843034,G,Shamshuipovirus,1.0,0.0,1.0,SPAdes only,
1982561,S,Smoothievirus smoothie,1.0,0.0,1.0,SPAdes only,
1838078,S1,Gordonia phage Smoothie,1.0,0.0,1.0,SPAdes only,
2843015,G,Saikungvirus,1.0,0.0,1.0,SPAdes only,
2943018,G,Sessunavirus,1.0,0.0,1.0,SPAdes only,
2956112,S,Leonardvirus melbins,1.0,0.0,1.0,SPAdes only,
2510508,S1,Gordonia phage Tiamoceli,1.0,0.0,1.0,SPAdes only,
1964565,S1,Synechococcus virus S-ESS1,1.0,0.0,1.0,SPAdes only,
2955755,S,Dexdertvirus tiamoceli,1.0,0.0,1.0,SPAdes only,
2575612,S1,Mycobacterium phage Mercurio,1.0,0.0,1.0,SPAdes only,
2955390,S,Avocadovirus avocado,1.0,0.0,1.0,SPAdes only,
2024302,S1,Mycobacterium phage Avocado,1.0,0.0,1.0,SPAdes only,
2955392,S,Avocadovirus flagstaff,1.0,0.0,1.0,SPAdes only,
1647304,S1,Mycobacterium phage FlagStaff,1.0,0.0,1.0,SPAdes only,
2593360,S1,Streptomyces phage Yasdnil,1.0,0.0,1.0,SPAdes only,
2956121,S,Likavirus yasdnil,1.0,0.0,1.0,SPAdes only,
3425757,G,Reqipinevirus,1.0,0.0,1.0,SPAdes only,
3432151,S,Reqipinevirus reqipine5,1.0,0.0,1.0,SPAdes only,
691963,S1,Rhodococcus phage ReqiPine5,1.0,0.0,1.0,SPAdes only,
1873996,S1,Streptomyces phage Lorelei,1.0,0.0,1.0,SPAdes only,
2956118,S,Likavirus lorelei,1.0,0.0,1.0,SPAdes only,
1327760,S1,Streptomyces phage Zemlya,1.0,0.0,1.0,SPAdes only,
1982892,S,Likavirus zemlya,1.0,0.0,1.0,SPAdes only,
1325953,S1,Mycobacterium phage PegLeg,1.0,0.0,1.0,SPAdes only,
1088864,S1,Mycobacterium phage Bongo,1.0,0.0,1.0,SPAdes only,
2948808,G,Lumosvirus,1.0,0.0,1.0,SPAdes only,
187218,G,Tequintavirus,1.0,0.0,1.0,SPAdes only,
2846119,S,Tequintavirus Th1,1.0,0.0,1.0,SPAdes only,
2589656,S1,Salmonella phage Th1,1.0,0.0,1.0,SPAdes only,
2560189,G,Novosibvirus,1.0,0.0,1.0,SPAdes only,
2801895,S1,Mycobacterium phage OhShagHennessy,1.0,0.0,1.0,SPAdes only,
2955543,S,Bronvirus ohshaghennessy,1.0,0.0,1.0,SPAdes only,
2956089,S,Kroosvirus gaea,1.0,0.0,1.0,SPAdes only,
2483669,S1,Gordonia phage Gaea,1.0,0.0,1.0,SPAdes only,
2560251,G,Vividuovirus,1.0,0.0,1.0,SPAdes only,
2948679,G,Dexdertvirus,1.0,0.0,1.0,SPAdes only,
2956437,S,Sessunavirus SESS1,1.0,0.0,1.0,SPAdes only,
2943007,G,Gediminasvirus,1.0,0.0,1.0,SPAdes only,
1914851,G,Seunavirus,1.0,0.0,1.0,SPAdes only,
2948778,G,Kahucivirus,1.0,0.0,1.0,SPAdes only,
2772077,S1,uncultured phage cr127_1,1.0,0.0,1.0,SPAdes only,
431894,S,Bcepmuvirus E255,1.0,0.0,1.0,SPAdes only,
2883942,S1,Burkholderia phage phiE255,1.0,0.0,1.0,SPAdes only,
2905945,S1,Pseudomonas phage phiKZ,1.0,0.0,1.0,SPAdes only,
169683,S,Phikzvirus phiKZ,1.0,0.0,1.0,SPAdes only,
2584487,S1,Vibrio phage VAP7,1.0,0.0,1.0,SPAdes only,
2841303,S,Vapseptimavirus VAP7,1.0,0.0,1.0,SPAdes only,
2841281,G,Vapseptimavirus,1.0,0.0,1.0,SPAdes only,
1978922,S1,Aeromonas phage phiA8-29,1.0,0.0,1.0,SPAdes only,
2841302,S,Tedavirus A829,1.0,0.0,1.0,SPAdes only,
